field,split,mae,mape,f1_missing,precision_missing,recall_missing,f1_macro,f1,mcc,best_threshold,f1_samples
infiltrazione_organi_dettagli,test,,,,,,0.6687306501547987,,,,0.10945273631840796
infiltrazione_organi_dettagli_pavimento_pelvico,test,,,,,,0.7853546910755149,0.631578947368421,,,
infiltrazione_organi_dettagli_altro,test,,,,,,0.8315736551030669,0.7058823529411765,,,
sedi_linfonodi,validation,,,,,,0.485974025974026,,,,0.5767195767195765
sedi_linfonodi_mesorettali,validation,,,,,,0.5714285714285714,0.8571428571428571,,,
sedi_linfonodi_rettali_superiori,validation,,,,,,0.43124999999999997,0.13333333333333333,,,
sedi_linfonodi_otturatori,validation,,,,,,0.7741935483870968,0.6666666666666666,,,
sedi_linfonodi_iliaci,validation,,,,,,0.65,0.5,,,
sedi_linfonodi_altro,validation,,,,,,0.5594405594405594,0.2727272727272727,,,
sedi_linfonodi,test,,,,,,0.5321916516956107,,,,0.5867566927268419
sedi_linfonodi_mesorettali,test,,,,,,0.6329540665823852,0.8849557522123894,,,
sedi_linfonodi_rettali_superiori,test,,,,,,0.44901315789473684,0.21052631578947367,,,
sedi_linfonodi_otturatori,test,,,,,,0.7649122807017543,0.6666666666666666,,,
sedi_linfonodi_iliaci,test,,,,,,0.6429263565891472,0.5416666666666666,,,
sedi_linfonodi_altro,test,,,,,,0.5936657681940701,0.35714285714285715,,,
