field,split,mae,mape,f1_missing,precision_missing,recall_missing,iou_mean,iou_median,f1_macro,f1,mcc,f1_samples
sedi_linfonodi_iliaci,val-test,,,,,,,,0.5979057591623036,0.4,,
sedi_linfonodi_altro,val-test,,,,,,,,0.5029126213592233,0.2,,
ore_iou,train,,,,,,,,,,,
ore_inizio,validation,0.3333333333333333,0.027777777777777776,0.2222222222222222,0.2,1.0,,,,,,
ore_fine,validation,3.3333333333333335,0.3333333333333333,0.2222222222222222,0.2,1.0,,,,,,
spessore_parietale,validation,0.0,0.0,0.9621621621621621,1.0,0.9821428571428571,,,,,,
estensione_cranio_caudale,validation,0.017857142857142856,0.00036443148688046647,0.47058823529411764,0.0,0.0,,,,,,
distanza_oai,validation,5.048780487804878,0.04554655870445344,0.4852941176470588,0.09523809523809523,0.6666666666666666,,,,,,
linfonodi_sospetti,validation,1.8888888888888888,0.3682926829268293,1.0,0.0,0.0,,,,,,
ore_iou,validation,,,,,,0.22433862433862434,0.0,,,,
infiltrazione_sfinteri,validation,,,,,,,,0.47058823529411764,0.0,-0.05316442066501518,
infiltrazione_organi_extra,validation,,,,,,,,0.5351696999508115,0.21052631578947367,0.16011119017838504,
coinvolgimento_riflessione_peritoneale,validation,,,,,,,,0.7620075553157043,0.5882352941176471,0.5629739241812718,
coinvolgimento_fascia_mesorettale,validation,,,,,,,,0.7957559681697612,0.717948717948718,0.6358670639975962,
numero_linfonodi_non_conosciuto,validation,,,,,,,,0.37777777777777777,0.1111111111111111,-0.09280323373346189,
depositi_tumorali,validation,,,,,,,,0.9501976284584981,0.9090909090909091,0.9049671360007385,
emvi,validation,,,,,,,,0.8216981132075472,0.7,0.648649304898973,
stadio_N,validation,,,,,,,,0.7428571428571429,0.9142857142857143,0.5399492471560389,
mrf,validation,,,,,,,,0.8168604651162791,0.75,0.6686764322384158,
metastasi,validation,,,,,,,,0.6741379310344828,0.4,0.4747734576253961,
morfologia,validation,,,,,,,,0.5538617886178862,,0.4271504056067535,
riflessione_peritoneale_anteriore,validation,,,,,,,,0.1350210970464135,,-0.11082459978538667,
infiltrazione_tessuto_adiposo,validation,,,,,,,,0.3812679270565082,,0.22275050871097568,
stadio_T,validation,,,,,,,,0.4257178340784898,,0.3228042019882524,
posizione,validation,,,,,,,,0.5929406850459482,,,0.6296296296296295
posizione_basso,validation,,,,,,,,0.8116028708133971,0.7368421052631579,,
posizione_medio,validation,,,,,,,,0.7301587301587301,0.7301587301587301,,
posizione_alto,validation,,,,,,,,0.7142857142857143,0.6190476190476191,,
posizione_giunzione,validation,,,,,,,,0.5982142857142857,0.2857142857142857,,
infiltrazione_organi_dettagli,validation,,,,,,,,0.16666666666666666,,,0.010582010582010581
infiltrazione_organi_dettagli_muscolo_elevatore,validation,,,,,,,,0.7418032786885246,0.5,,
infiltrazione_organi_dettagli_pavimento_pelvico,validation,,,,,,,,0.47058823529411764,0.0,,
infiltrazione_organi_dettagli_altro,validation,,,,,,,,0.4424778761061947,0.0,,
sedi_linfonodi,validation,,,,,,,,0.4182701739699711,,,0.44346182917611493
sedi_linfonodi_mesorettali,validation,,,,,,,,0.6472148541114058,0.7816091954022989,,
sedi_linfonodi_rettali_superiori,validation,,,,,,,,0.5521885521885521,0.2962962962962963,,
sedi_linfonodi_otturatori,validation,,,,,,,,0.60625,0.4,,
sedi_linfonodi_iliaci,validation,,,,,,,,0.6374680306905371,0.47058823529411764,,
sedi_linfonodi_altro,validation,,,,,,,,0.44897959183673464,0.14285714285714285,,
ore_inizio,test,3.7777777777777777,0.40987654320987654,0.403957528957529,0.32142857142857145,1.0,,,,,,
ore_fine,test,2.3333333333333335,0.7222222222222223,0.403957528957529,0.32142857142857145,1.0,,,,,,
spessore_parietale,test,0.0,0.0,0.9544817927170868,1.0,0.9615384615384616,,,,,,
estensione_cranio_caudale,test,0.05357142857142857,0.0012175324675324675,0.7863247863247864,0.4444444444444444,1.0,,,,,,
distanza_oai,test,4.065217391304348,0.06511627906976744,0.6422955974842768,0.2631578947368421,1.0,,,,,,
linfonodi_sospetti,test,1.9076923076923078,0.21717171717171715,1.0,0.0,0.0,,,,,,
ore_iou,test,,,,,,0.3507692307692308,0.0,,,,
infiltrazione_sfinteri,test,,,,,,,,0.688,0.4,0.48814060474416593,
infiltrazione_organi_extra,test,,,,,,,,0.5993361782835467,0.3157894736842105,0.31557909299322445,
coinvolgimento_riflessione_peritoneale,test,,,,,,,,0.7045454545454546,0.5,0.47936498242054104,
coinvolgimento_fascia_mesorettale,test,,,,,,,,0.6862934362934363,0.6428571428571429,0.42261662488680585,
numero_linfonodi_non_conosciuto,test,,,,,,,,0.4521941296134845,0.21621621621621623,0.04058124443648129,
depositi_tumorali,test,,,,,,,,0.8869565217391304,0.8,0.7954673856179906,
emvi,test,,,,,,,,0.8679398618447786,0.782608695652174,0.7462025072446365,
stadio_N,test,,,,,,,,0.7115384615384615,0.8846153846153846,0.4492443666064649,
mrf,test,,,,,,,,0.767247553115302,0.7457627118644068,0.5649469757322313,
metastasi,test,,,,,,,,0.4715447154471545,0.0,-0.03986205025895504,
morfologia,test,,,,,,,,0.54096669613911,,0.3542051329570663,
riflessione_peritoneale_anteriore,test,,,,,,,,0.17560217560217561,,0.053024316790425935,
infiltrazione_tessuto_adiposo,test,,,,,,,,0.389520202020202,,0.2185349779312056,
stadio_T,test,,,,,,,,0.275454047867841,,0.19220882292001154,
posizione,test,,,,,,,,0.5263542036532923,,,0.6451282051282051
posizione_basso,test,,,,,,,,0.8406862745098038,0.7647058823529411,,
posizione_medio,test,,,,,,,,0.7982812126999284,0.8169014084507042,,
posizione_alto,test,,,,,,,,0.6482683982683983,0.5238095238095238,,
posizione_giunzione,test,,,,,,,,0.4628099173553719,0.0,,
infiltrazione_organi_dettagli,test,,,,,,,,0.14285714285714285,,,0.041025641025641026
infiltrazione_organi_dettagli_muscolo_elevatore,test,,,,,,,,0.48412698412698413,0.0,,
infiltrazione_organi_dettagli_pavimento_pelvico,test,,,,,,,,0.47580645161290325,0.0,,
infiltrazione_organi_dettagli_altro,test,,,,,,,,0.6798029556650246,0.42857142857142855,,
sedi_linfonodi,test,,,,,,,,0.45457955397940386,,,0.4677289377289377
sedi_linfonodi_mesorettali,test,,,,,,,,0.7251585623678647,0.813953488372093,,
sedi_linfonodi_rettali_superiori,test,,,,,,,,0.5735707591377694,0.36363636363636365,,
sedi_linfonodi_otturatori,test,,,,,,,,0.6683673469387755,0.5,,
sedi_linfonodi_iliaci,test,,,,,,,,0.555229716520039,0.3225806451612903,,
sedi_linfonodi_altro,test,,,,,,,,0.5622895622895623,0.2727272727272727,,
