field,split,mae,mape,f1_missing,precision_missing,recall_missing,iou_mean,iou_median,f1_macro,f1,mcc,f1_samples
sedi_linfonodi_otturatori,val-test,,,,,,,,0.7738823209675227,0.6060606060606061,,
sedi_linfonodi_iliaci,val-test,,,,,,,,0.7994987468671679,0.6428571428571429,,
sedi_linfonodi_altro,val-test,,,,,,,,0.6695203152602256,0.42424242424242425,,
ore_iou,train,,,,,,,,,,,
ore_inizio,validation,1.0857142857142856,0.12852813852813852,0.6111111111111112,0.3333333333333333,0.6666666666666666,,,,,,
ore_fine,validation,1.5142857142857142,0.2895485466914038,0.6111111111111112,0.3333333333333333,0.6666666666666666,,,,,,
spessore_parietale,validation,0.0,0.0,1.0,1.0,1.0,,,,,,
estensione_cranio_caudale,validation,1.7741935483870968,0.015319676257599816,0.496,0.0,0.0,,,,,,
distanza_oai,validation,1.368421052631579,0.0,0.7330508474576272,0.4,0.6666666666666666,,,,,,
linfonodi_sospetti,validation,1.0317460317460319,0.32398373983739837,1.0,0.0,0.0,,,,,,
ore_iou,validation,,,,,,0.5453325774754346,0.5714285714285714,,,,
infiltrazione_sfinteri,validation,,,,,,,,0.7330508474576272,0.5,0.48583380158097345,
infiltrazione_organi_extra,validation,,,,,,,,0.7878787878787878,0.6666666666666666,0.5830006053876385,
coinvolgimento_riflessione_peritoneale,validation,,,,,,,,1.0,1.0,1.0,
coinvolgimento_fascia_mesorettale,validation,,,,,,,,0.9663461538461539,0.9583333333333334,0.9326923076923077,
numero_linfonodi_non_conosciuto,validation,,,,,,,,0.6293079293919865,0.5116279069767442,0.3777185839634167,
depositi_tumorali,validation,,,,,,,,0.9501976284584981,0.9090909090909091,0.9049671360007385,
emvi,validation,,,,,,,,0.8703703703703703,0.7777777777777778,0.7687061147858074,
stadio_N,validation,,,,,,,,0.9030769230769231,0.96,0.8102546544402055,
mrf,validation,,,,,,,,0.9663461538461539,0.9583333333333334,0.9326923076923077,
metastasi,validation,,,,,,,,0.611111111111111,0.3333333333333333,0.22571593738830364,
morfologia,validation,,,,,,,,0.76596279537456,,0.6790923098373957,
riflessione_peritoneale_anteriore,validation,,,,,,,,0.5068747892277304,,0.3471224583400176,
infiltrazione_tessuto_adiposo,validation,,,,,,,,0.8106654783125372,,0.7198599115524621,
stadio_T,validation,,,,,,,,0.7089865226487617,,0.6504522783477656,
posizione,validation,,,,,,,,0.9377233977595641,,,0.9227513227513228
posizione_basso,validation,,,,,,,,0.9165120593692022,0.8979591836734694,,
posizione_medio,validation,,,,,,,,0.9490977646108268,0.9620253164556962,,
posizione_alto,validation,,,,,,,,0.9838668373879642,0.9818181818181818,,
posizione_giunzione,validation,,,,,,,,0.9501976284584981,0.9090909090909091,,
infiltrazione_organi_dettagli,validation,,,,,,,,0.5608465608465608,,,0.11375661375661376
infiltrazione_organi_dettagli_muscolo_elevatore,validation,,,,,,,,0.8292682926829268,0.6666666666666666,,
infiltrazione_organi_dettagli_pavimento_pelvico,validation,,,,,,,,0.7008547008547008,0.4444444444444444,,
infiltrazione_organi_dettagli_altro,validation,,,,,,,,0.7428571428571429,0.5714285714285714,,
sedi_linfonodi,validation,,,,,,,,0.7501953601953602,,,0.6551902242378432
sedi_linfonodi_mesorettali,validation,,,,,,,,0.8444444444444444,0.9111111111111111,,
sedi_linfonodi_rettali_superiori,validation,,,,,,,,0.8790123456790123,0.8444444444444444,,
sedi_linfonodi_otturatori,validation,,,,,,,,0.8713410483321988,0.7692307692307693,,
sedi_linfonodi_iliaci,validation,,,,,,,,0.8568181818181818,0.75,,
sedi_linfonodi_altro,validation,,,,,,,,0.6857142857142857,0.47619047619047616,,
ore_inizio,test,0.8571428571428571,0.20761904761904762,0.7046244319700614,0.52,0.7222222222222222,,,,,,
