field,split,mae,mape,f1_missing,precision_missing,recall_missing,iou_mean,iou_median,f1_macro,f1,mcc,f1_samples
estensione_cranio_caudale,test,1.4754098360655739,0.04918032786885246,1.0,1.0,1.0,,,,,,
distanza_oai,test,0.35714285714285715,0.022222222222222223,0.8399014778325123,0.5555555555555556,1.0,,,,,,
linfonodi_sospetti,test,1.323076923076923,0.2195027195027195,1.0,0.0,0.0,,,,,,
ore_iou,test,,,,,,0.618974358974359,0.75,,,,
infiltrazione_sfinteri,test,,,,,,,,0.7517188693659282,0.5454545454545454,0.5305893654222485,
infiltrazione_organi_extra,test,,,,,,,,0.9022556390977443,0.8571428571428571,0.8215838362577491,
coinvolgimento_riflessione_peritoneale,test,,,,,,,,0.9566666666666667,0.9333333333333333,0.9168894559922718,
coinvolgimento_fascia_mesorettale,test,,,,,,,,0.8761904761904762,0.8857142857142857,0.7540600433878911,
numero_linfonodi_non_conosciuto,test,,,,,,,,0.4025735294117647,0.11764705882352941,-0.026802813370944874,
depositi_tumorali,test,,,,,,,,0.9287280701754386,0.875,0.866578244826242,
emvi,test,,,,,,,,0.7833333333333333,0.6666666666666666,0.577615534661554,
stadio_N,test,,,,,,,,0.7094676960585128,0.897196261682243,0.4927467265069976,
mrf,test,,,,,,,,0.8761904761904762,0.8857142857142857,0.7540600433878911,
metastasi,test,,,,,,,,0.6609767662399242,0.42105263157894735,0.3720458024169137,
morfologia,test,,,,,,,,0.7636200716845879,,0.5889472142248353,
riflessione_peritoneale_anteriore,test,,,,,,,,0.6399694889397406,,0.48970800047171076,
infiltrazione_tessuto_adiposo,test,,,,,,,,0.7621580547112462,,0.6611802496293625,
stadio_T,test,,,,,,,,0.7994799054373523,,0.7203808125902589,
posizione,test,,,,,,,,0.876591466171676,,,0.9297435897435898
posizione_basso,test,,,,,,,,0.9327122153209109,0.9130434782608695,,
posizione_medio,test,,,,,,,,0.913124832932371,0.9425287356321839,,
posizione_alto,test,,,,,,,,0.9846008054963278,0.9841269841269841,,
posizione_giunzione,test,,,,,,,,0.8209366391184573,0.6666666666666666,,
infiltrazione_organi_dettagli,test,,,,,,,,0.5396825396825397,,,0.1717948717948718
infiltrazione_organi_dettagli_muscolo_elevatore,test,,,,,,,,0.7336065573770492,0.5,,
infiltrazione_organi_dettagli_pavimento_pelvico,test,,,,,,,,0.6225319396051103,0.2857142857142857,,
infiltrazione_organi_dettagli_altro,test,,,,,,,,0.8977987421383649,0.8333333333333334,,
sedi_linfonodi,test,,,,,,,,0.6682603870096029,,,0.5727472527472527
sedi_linfonodi_mesorettali,test,,,,,,,,0.6281464530892449,0.782608695652174,,
sedi_linfonodi_rettali_superiori,test,,,,,,,,0.8247978436657681,0.7924528301886793,,
sedi_linfonodi_otturatori,test,,,,,,,,0.81511580658269,0.6956521739130435,,
sedi_linfonodi_iliaci,test,,,,,,,,0.6954711087975013,0.47058823529411764,,
sedi_linfonodi_altro,test,,,,,,,,0.7833333333333333,0.6,,
