field,split,mae,mape,f1_missing,precision_missing,recall_missing,iou_mean,iou_median,f1_macro,f1,mcc,f1_samples
sedi_linfonodi_iliaci,val-test,,,,,,,,0.5451314854299929,0.3283582089552239,,
sedi_linfonodi_altro,val-test,,,,,,,,0.517866232311921,0.2127659574468085,,
ore_iou,train,,,,,,,,,,,
ore_inizio,validation,2.6666666666666665,0.23989898989898992,0.2222222222222222,0.2,1.0,,,,,,
ore_fine,validation,4.333333333333333,0.5833333333333334,0.2222222222222222,0.2,1.0,,,,,,
spessore_parietale,validation,0.0,0.0,0.9621621621621621,1.0,0.9821428571428571,,,,,,
estensione_cranio_caudale,validation,0.017543859649122806,0.0003580379520229144,0.475,0.0,0.0,,,,,,
distanza_oai,validation,6.0,0.07001972386587771,0.49472351203039255,0.1,0.6666666666666666,,,,,,
linfonodi_sospetti,validation,1.9365079365079365,0.39471544715447154,1.0,0.0,0.0,,,,,,
ore_iou,validation,,,,,,0.21164021164021163,0.0,,,,
infiltrazione_sfinteri,validation,,,,,,,,0.6218487394957983,0.2857142857142857,0.28177142952458045,
infiltrazione_organi_extra,validation,,,,,,,,0.5245283018867924,0.2,0.11161046793076417,
coinvolgimento_riflessione_peritoneale,validation,,,,,,,,0.7620075553157043,0.5882352941176471,0.5629739241812718,
coinvolgimento_fascia_mesorettale,validation,,,,,,,,0.7666666666666666,0.6666666666666666,0.6183469424008423,
numero_linfonodi_non_conosciuto,validation,,,,,,,,0.3868131868131868,0.11428571428571428,-0.044791400876468344,
depositi_tumorali,validation,,,,,,,,0.9501976284584981,0.9090909090909091,0.9049671360007385,
emvi,validation,,,,,,,,0.8450565666502705,0.7368421052631579,0.7036397291258666,
stadio_N,validation,,,,,,,,0.5971470732907034,0.8785046728971962,0.2668000487440964,
mrf,validation,,,,,,,,0.8328912466843501,0.7692307692307693,0.7126096406869612,
metastasi,validation,,,,,,,,0.6741379310344828,0.4,0.4747734576253961,
morfologia,validation,,,,,,,,0.5229518449030643,,0.37579263186052586,
riflessione_peritoneale_anteriore,validation,,,,,,,,0.1452991452991453,,0.0025485338551792434,
infiltrazione_tessuto_adiposo,validation,,,,,,,,0.2787711347033381,,0.09211763212334527,
stadio_T,validation,,,,,,,,0.42821461024850854,,0.30831153773867975,
posizione,validation,,,,,,,,0.6065323565323566,,,0.6402116402116401
posizione_basso,validation,,,,,,,,0.8328912466843501,0.7692307692307693,,
posizione_medio,validation,,,,,,,,0.7301587301587301,0.7301587301587301,,
posizione_alto,validation,,,,,,,,0.7142857142857143,0.6190476190476191,,
posizione_giunzione,validation,,,,,,,,0.6140231449965963,0.3076923076923077,,
infiltrazione_organi_dettagli,validation,,,,,,,,0.16666666666666666,,,0.010582010582010581
infiltrazione_organi_dettagli_muscolo_elevatore,validation,,,,,,,,0.7418032786885246,0.5,,
infiltrazione_organi_dettagli_pavimento_pelvico,validation,,,,,,,,0.47058823529411764,0.0,,
infiltrazione_organi_dettagli_altro,validation,,,,,,,,0.4424778761061947,0.0,,
sedi_linfonodi,validation,,,,,,,,0.43296920605040734,,,0.45079365079365075
sedi_linfonodi_mesorettali,validation,,,,,,,,0.6472148541114058,0.7816091954022989,,
sedi_linfonodi_rettali_superiori,validation,,,,,,,,0.6363327674023769,0.45161290322580644,,
sedi_linfonodi_otturatori,validation,,,,,,,,0.6464646464646464,0.4444444444444444,,
sedi_linfonodi_iliaci,validation,,,,,,,,0.5333333333333333,0.3333333333333333,,
sedi_linfonodi_altro,validation,,,,,,,,0.46692307692307694,0.15384615384615385,,
